,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.0333649445650823,6.962702372573461,-1.279019448022446,16.857581647707416
validation,1.0244214592292216,7.784815293327229,-1.383293836223303,18.81238877280735
test,0.07953452534408169,7.766968003832206,-1.3551042933899664,18.602358285618536
