,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.1551283377090305,27.444210483918553,-3.776448891124779,66.9785328418969
validation,1.1691154247545914,27.45721796948326,-3.8041398693374537,66.97029688990482
test,0.007406607171581615,27.415265518748782,-3.789628740394523,66.8453711274394
