,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.0050703177538645,37.30510786876142,46.77181730608862,142.10318970157286
validation,1.0165970990289965,37.344746857925784,46.46281828656005,141.8272054772044
test,0.02215111087040212,37.321450386819315,46.80353605248185,142.03657683608103
