,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,0.8289224166236162,26.851719783284295,-8.016986218114052,65.52319568277936
validation,0.8528736954552406,26.864092048908795,-8.007661975377827,65.5154915406494
test,-0.2083923396476094,26.823075820220843,-8.019231472857188,65.3981862415762
