,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.4635102007080019,35.921164333209106,43.06820054527837,136.62450329376753
validation,1.5009785117420935,35.90850810867375,43.232303686056134,136.64684161512145
test,0.5482380501915324,35.88656610778847,43.13995523690649,136.45616990354432
