,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,0.4142786884216391,17.092817296336957,-8.470527692050396,41.03708794541971
validation,0.4151363341114014,17.687432881111047,-8.545159523758024,42.423456855610816
test,-0.5987794784101721,17.681905823951155,-8.588471450416698,42.337775428935934
