,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,0.7382093694161904,9.475678972596938,-2.952386203829626,22.812131861056063
validation,0.7136012412601667,10.720072789957749,-3.1229774539810866,25.807404403595836
test,-0.30227854332516935,10.694249006037152,-3.0831601303303535,25.618578799298113
