,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.4761929406926162,25.726233743042936,-8.195322270119128,62.7634017819079
validation,1.4083710631728719,25.71619939164937,-8.289693805783454,62.70811213002045
test,0.4544192463671791,25.72057772201612,-8.374807989760944,62.57432728499516
