,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.1744252376471607,37.68307508184287,50.23959420472773,143.55395623226667
validation,1.1958139750731762,37.70689360246969,49.86701505130267,143.21387036175636
test,0.07436927412611198,37.68416472984835,50.22274648290895,143.4169369854962
