,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.7717426431920875,27.034606416085655,0.5002352056046636,65.95053851008267
validation,1.7041730657784242,27.014010584620447,0.3980871156581006,65.86641837300266
test,0.6922359628748895,27.030506874131056,0.3601834884829655,65.75152722521689
