,Global Mean Error,Root mean sq. error of local heat flux,Global fluctuations error,Root mean sq. error of local fluctuations
train,1.8813251321714302,38.735868548866755,53.20623479656545,147.29625738872662
validation,1.931040946239184,38.72056499142788,53.38474794332716,147.3140666377538
test,0.9789024983005424,38.68123985489551,53.195278696151085,147.0593779863445
